customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon,is_q1,is_q2,is_q3
C1104,,Female,40649.75,2025-04-24,P0034,7,723.94,Card,True,,,False,True,False
C7567,,Other,102105.75,2025-06-09,P0022,6,498.16,Online Wallet,True,-53.896565,52.002303,False,True,False
C3275,50.0,Female,82595.32,,P0084,-5,664.49,Cash,False,,,False,True,False
C5948,42.0,Male,64172.03,2025-06-28,P0036,-5,419.71,Crypto,False,,,False,True,False
C3973,27.0,Other,87600.47,2025-05-27,P0046,10,512.58,Card,False,,144.120488,False,True,False
C4975,41.0,Female,53722.56,,P0013,-5,521.43,Card,False,-50.636975,,False,True,False
C1983,,Other,65102.22,2025-05-22,P0064,5,967.95,Card,True,,-97.581312,False,True,False
C4281,,Other,40092.66,2025-06-05,P0019,9,189.14,Card,False,-11.351363,,False,True,False
C8616,26.0,Male,91705.44,,P0026,8,204.39,Card,True,89.792945,,False,True,False
C5323,,Other,102030.23,2025-06-08,P0084,1,607.28,Crypto,True,80.454292,32.631471,False,True,False
C4075,,Male,91547.42,,P0074,-5,435.06,Crypto,False,,,False,True,False
C7113,56.0,Other,84744.76,2025-06-15,P0028,8,367.25,Cash,True,,124.855155,False,True,False
C9909,,Other,47050.27,2025-05-20,P0047,6,410.98,Cash,False,73.759015,162.550226,False,True,False
C6171,,Other,67826.84,,P0054,-5,230.2,Online Wallet,True,77.56966,-21.12522,False,True,False
C6364,24.0,Male,97988.33,2025-05-26,P0046,-5,705.42,Card,False,30.596798,88.775995,False,True,False
C2131,63.0,Female,44297.3,2025-04-14,P0056,8,988.43,Crypto,True,,,False,True,False
C6796,,Male,61371.02,,P0072,-5,202.13,Cash,False,,,False,True,False
C1472,,Other,94148.49,,P0051,9,412.74,Card,True,,,False,True,False
C8921,22.0,Other,63158.03,2025-05-19,P0015,-5,635.69,Crypto,True,-5.019156,,False,True,False
C7296,48.0,Other,49691.93,2025-06-09,P0052,-5,968.35,Online Wallet,False,27.887037,,False,True,False
C1841,48.0,Male,45363.85,2025-05-28,P0032,6,651.11,Crypto,False,-78.281285,87.142777,False,True,False
C2962,,Other,108697.08,,P0038,-5,443.6,Crypto,True,,,False,True,False
C9501,,Male,119890.36,,P0014,-5,731.71,Card,True,-69.043789,,False,True,False
C7353,,Other,44374.69,,P0007,-5,45.38,Card,False,,-145.848356,False,True,False
C1026,,Female,117953.4,2025-05-01,P0019,-5,645.01,Cash,False,-7.60687,,False,True,False
C9574,,Male,69277.69,,P0050,-5,127.29,Card,False,,-176.420272,False,True,False
C8706,29.0,Other,23228.29,2025-05-24,P0097,4,367.14,Crypto,True,,-101.877707,False,True,False
C2172,66.0,Other,100407.07,2025-05-19,P0004,7,835.95,Cash,False,,87.494221,False,True,False
C4215,36.0,Other,75539.32,2025-04-04,P0025,-5,566.74,Crypto,False,-34.2023,-17.430956,False,True,False
C2891,65.0,Other,89050.62,2025-06-10,P0029,8,539.22,Online Wallet,False,37.265363,,False,True,False
C7189,,Male,37400.77,2025-06-16,P0009,-5,217.89,Online Wallet,False,,74.080051,False,True,False
C9759,49.0,Other,38329.4,,P0096,5,839.81,Card,True,,,False,True,False
C5283,45.0,Male,47197.12,2025-05-03,P0019,-5,214.58,Cash,False,,101.908044,False,True,False
C8563,,Other,48852.68,,P0098,-5,224.61,Cash,False,,,False,True,False
C5675,37.0,Other,88158.19,2025-05-17,P0040,-5,935.99,Cash,True,35.137619,,False,True,False
C5553,,Other,104071.38,,P0026,5,908.38,Online Wallet,False,-49.968108,,False,True,False
C8154,,Female,114085.72,,P0021,8,650.72,Card,True,,,False,True,False
C3447,,Other,36613.42,,P0062,7,378.04,Cash,True,,,False,True,False
C6432,,Other,22983.74,2025-05-23,P0063,-5,669.3,Cash,False,,-28.310115,False,True,False
C8552,,Other,26209.92,,P0087,-5,840.42,Card,True,,,False,True,False
C6440,,Female,46891.84,,P0066,3,357.36,Crypto,False,,179.348305,False,True,False
C9414,68.0,Other,67599.27,,P0054,-5,254.4,Cash,True,-50.331879,156.012227,False,True,False
C9381,51.0,Other,59443.87,2025-04-13,P0011,4,993.44,Online Wallet,True,-28.965523,-5.447601,False,True,False
C5342,40.0,Other,22558.41,2025-05-13,P0062,-5,346.24,Cash,False,-86.602807,,False,True,False
C1838,,Other,68201.9,,P0080,-5,532.82,Cash,False,,-128.838384,False,True,False
C7604,62.0,Female,111465.89,,P0015,7,750.45,Crypto,False,-53.581935,-33.545913,False,True,False
C3723,,Male,55582.49,2025-04-10,P0053,-5,238.75,Crypto,True,,,False,True,False
C1390,58.0,Other,21572.63,,P0033,-5,261.06,Card,True,-38.538219,43.811527,False,True,False
C6247,66.0,Male,74863.24,,P0040,4,773.97,Online Wallet,False,-50.391631,10.150878,False,True,False
C6864,23.0,Other,103731.68,,P0041,-5,761.4,Cash,True,,-61.709365,False,True,False
C2822,65.0,Female,103982.58,,P0014,2,445.07,Card,True,-65.633351,156.757055,False,True,False
C8205,63.0,Other,72445.85,,P0071,9,91.88,Online Wallet,True,15.058674,46.376645,False,True,False
C2143,,Male,119692.73,2025-04-12,P0097,-5,178.47,Crypto,True,,,False,True,False
C8758,,Other,57671.73,2025-05-02,P0038,-5,445.93,Online Wallet,True,-50.914787,163.113611,False,True,False
C5992,25.0,Male,79936.2,2025-05-19,P0027,-5,548.85,Card,True,77.910453,-169.779377,False,True,False
C4133,,Male,100866.08,,P0027,-5,378.9,Crypto,True,,,False,True,False
C6204,23.0,Other,68587.83,,P0053,-5,661.57,Card,True,,-156.806876,False,True,False
C9131,,Male,67644.05,2025-06-09,P0019,-5,415.82,Card,False,,,False,True,False
C2157,66.0,Male,101747.38,2025-05-25,P0100,-5,885.55,Cash,False,,24.141235,False,True,False
C6996,,Other,52069.71,2025-05-25,P0085,-5,872.25,Cash,True,43.389616,,False,True,False
C3282,,Other,65714.76,,P0075,8,774.17,Card,True,,,False,True,False
C6460,,Other,63258.51,2025-04-01,P0061,-5,663.48,Card,True,,,False,True,False
C6836,,Other,55347.65,2025-06-05,P0020,8,651.55,Online Wallet,True,,,False,True,False
C3143,,Other,109642.86,,P0040,-5,533.28,Online Wallet,True,,33.601611,False,True,False
C8556,66.0,Other,100814.15,,P0061,5,678.54,Card,True,-87.063806,,False,True,False
C8501,,Other,22393.17,2025-04-27,P0039,2,473.6,Crypto,True,,,False,True,False
C3179,,Other,112162.82,2025-06-02,P0057,-5,724.58,Card,True,28.539781,,False,True,False
C1952,50.0,Other,76378.52,2025-06-23,P0100,-5,754.42,Online Wallet,True,,,False,True,False
C1396,,Other,79859.46,2025-04-12,P0032,6,614.0,Cash,False,,,False,True,False
C3624,,Other,38691.89,,P0020,-5,349.16,Online Wallet,True,1.541793,,False,True,False
C6925,,Female,113899.23,2025-06-18,P0057,-5,507.42,Cash,False,-70.310097,-75.58788,False,True,False
C9862,,Male,91028.71,,P0007,3,921.18,Card,False,-78.169377,,False,True,False
C3400,68.0,Other,39112.65,2025-05-29,P0015,5,710.02,Cash,False,84.503427,,False,True,False
C6723,39.0,Female,98812.89,,P0033,5,427.81,Cash,False,-61.169486,85.825939,False,True,False
C4678,26.0,Male,98472.03,,P0098,10,624.22,Cash,True,,-43.003223,False,True,False
C6432,,Male,66570.89,,P0094,7,556.96,Card,False,-62.672584,,False,True,False
C5251,64.0,Other,36527.98,,P0094,-5,122.81,Cash,True,-44.683433,-75.345705,False,True,False
C1047,,Male,106203.64,,P0068,5,266.08,Card,True,,,False,True,False
C7440,20.0,Male,92300.33,2025-06-15,P0049,-5,295.49,Cash,True,65.323461,-108.299854,False,True,False
C3318,28.0,Other,50282.72,,P0094,4,302.97,Crypto,True,-14.164841,105.132012,False,True,False
C6220,69.0,Other,57348.35,,P0002,-5,677.62,Online Wallet,True,,64.792758,False,True,False
C4749,,Other,79689.41,,P0015,2,667.26,Crypto,True,82.016227,-79.630723,False,True,False
C9185,46.0,Other,35705.37,,P0059,8,257.91,Cash,False,-63.218298,-71.990152,False,True,False
C4579,,Female,85224.87,,P0041,9,502.13,Card,True,,-162.513172,False,True,False
C7337,,Male,88326.84,,P0066,6,174.01,Crypto,False,,33.634218,False,True,False
C5167,,Female,44368.78,,P0003,-5,223.41,Card,False,81.078274,,False,True,False
C3656,,Female,63402.69,2025-06-04,P0001,10,13.6,Cash,True,,,False,True,False
C8698,,Male,98227.98,2025-05-24,P0095,-5,116.65,Card,True,,,False,True,False
C4252,,Other,93008.82,,P0038,10,446.75,Crypto,True,-18.721311,-64.392474,False,True,False
C6265,,Female,70439.33,2025-04-29,P0090,-5,945.45,Card,False,78.970301,123.760229,False,True,False
C1960,67.0,Other,43557.16,2025-04-15,P0050,-5,126.45,Cash,True,-85.911315,-121.274869,False,True,False
C1148,,Male,97498.77,2025-06-22,P0041,1,842.03,Crypto,False,78.969068,107.221641,False,True,False
C9315,55.0,Other,77413.84,2025-05-15,P0071,7,392.85,Cash,True,,,False,True,False
C2008,69.0,Male,31968.6,2025-04-09,P0099,3,183.61,Online Wallet,True,,,False,True,False
C2698,40.0,Other,119213.05,2025-06-21,P0015,-5,476.56,Card,True,,-124.577762,False,True,False
C8673,33.0,Male,35936.68,,P0025,-5,172.77,Card,False,0.261539,-159.525305,False,True,False
C2258,37.0,Male,107597.67,,P0084,10,425.23,Card,True,,169.059373,False,True,False
C5083,,Other,104128.76,2025-06-29,P0078,-5,460.25,Online Wallet,False,-78.423884,-138.118259,False,True,False
C4808,31.0,Other,84168.02,,P0059,-5,902.84,Card,True,-79.060766,,False,True,False
C8237,,Female,71375.8,2025-05-07,P0062,-5,803.66,Crypto,True,,,False,True,False
C3333,29.0,Other,44463.56,2025-06-13,P0032,9,125.71,Crypto,False,,-161.877409,False,True,False
C1328,33.0,Other,57237.19,2025-04-16,P0031,1,830.83,Crypto,False,,-84.26149,False,True,False
C9219,,Other,99204.28,2025-04-12,P0091,-5,994.79,Online Wallet,False,2.689478,-78.937649,False,True,False
C1221,48.0,Other,28678.7,2025-06-13,P0072,10,243.32,Cash,True,4.133844,,False,True,False
C6896,,Male,86287.52,,P0095,-5,219.38,Online Wallet,True,75.170324,,False,True,False
C5000,52.0,Female,34212.5,,P0025,6,825.54,Card,False,,,False,True,False
C2334,42.0,Female,82406.62,,P0027,-5,696.35,Crypto,True,,122.962174,False,True,False
C9230,33.0,Male,106659.05,2025-06-17,P0084,-5,297.42,Card,True,-9.456718,,False,True,False
C4755,,Other,82073.67,,P0008,2,717.18,Crypto,False,,166.231004,False,True,False
C7087,,Other,55609.37,2025-05-19,P0067,6,647.89,Cash,True,,,False,True,False
C8157,,Other,113463.27,2025-05-31,P0079,-5,811.72,Online Wallet,False,,,False,True,False
C1327,21.0,Other,86727.37,,P0097,-5,846.29,Crypto,False,8.138186,28.086856,False,True,False
C9629,46.0,Female,30604.76,2025-04-14,P0036,-5,398.49,Card,True,-74.380385,,False,True,False
C3616,34.0,Male,37569.98,,P0093,-5,881.04,Card,True,83.274035,,False,True,False
C5930,,Male,77899.87,,P0053,-5,272.67,Cash,False,,,False,True,False
C1705,,Male,105741.82,,P0051,-5,343.78,Card,False,-45.147701,,False,True,False
C9029,69.0,Other,107110.32,,P0048,-5,548.69,Crypto,True,-40.12817,25.871061,False,True,False
C4182,,Other,52337.93,,P0027,7,699.76,Cash,True,-8.978631,114.528709,False,True,False
C2920,,Other,103061.89,2025-06-01,P0008,2,77.77,Cash,True,,-170.847373,False,True,False
C7397,,Other,85809.35,2025-06-24,P0090,-5,227.83,Crypto,False,,85.559935,False,True,False
C5747,63.0,Other,22119.74,2025-06-11,P0014,-5,141.19,Card,True,-12.701227,67.461838,False,True,False
C3358,,Male,53061.12,2025-06-03,P0020,6,448.21,Cash,True,,,False,True,False
C7160,56.0,Male,103177.54,2025-06-26,P0009,-5,891.92,Cash,True,-32.788095,,False,True,False
C5006,42.0,Other,96872.01,,P0020,-5,406.61,Cash,True,-55.893387,-58.649066,False,True,False
C9982,,Female,50824.95,2025-06-29,P0033,6,180.83,Online Wallet,True,,70.676203,False,True,False
C7807,,Female,74279.5,,P0011,2,983.96,Crypto,True,45.657013,80.620935,False,True,False
C9188,,Other,78018.77,,P0045,-5,162.43,Card,True,,-61.93799,False,True,False
C8323,,Male,57076.47,,P0082,5,828.66,Cash,True,,,False,True,False
C4587,30.0,Other,70066.66,2025-05-26,P0031,-5,435.63,Crypto,True,,,False,True,False
C4657,62.0,Male,56188.81,,P0051,-5,762.59,Card,False,,-154.093466,False,True,False
C8048,34.0,Other,71236.77,2025-05-18,P0010,3,411.14,Online Wallet,False,,-131.270341,False,True,False
C2559,,Other,65808.84,,P0023,-5,24.63,Card,True,30.122688,,False,True,False
C4178,65.0,Male,118926.18,2025-06-07,P0098,-5,244.27,Crypto,False,,,False,True,False
C4261,,Other,30699.0,2025-06-13,P0062,2,852.09,Card,False,,-131.809759,False,True,False
C5321,,Female,51755.68,,P0019,-5,940.22,Online Wallet,True,-18.992753,154.146036,False,True,False
C5902,69.0,Other,53461.82,2025-06-22,P0075,-5,543.72,Card,False,,147.061902,False,True,False
C8708,,Female,31498.29,,P0054,5,607.25,Online Wallet,True,,,False,True,False
C8553,,Male,42071.47,,P0085,4,990.42,Cash,True,78.968247,33.554453,False,True,False
C7934,,Other,83177.63,2025-05-12,P0003,-5,467.18,Cash,True,,,False,True,False
C6752,27.0,Other,101961.28,,P0010,2,820.32,Card,True,,,False,True,False
C8681,,Other,40508.83,,P0042,10,683.37,Crypto,False,14.115238,13.402165,False,True,False
C8949,,Other,60556.65,2025-06-14,P0023,7,328.76,Card,True,-71.902267,122.238145,False,True,False
C5139,55.0,Male,30085.73,2025-06-04,P0005,2,268.82,Crypto,True,-4.633701,111.581695,False,True,False
C9660,,Other,49056.2,2025-04-30,P0100,-5,173.36,Cash,True,1.489178,-38.712526,False,True,False
C6006,,Male,112504.18,2025-06-17,P0001,-5,374.2,Crypto,True,,-116.194575,False,True,False
C7782,,Other,112687.24,,P0062,2,606.45,Crypto,False,,59.281016,False,True,False
C9051,,Other,48748.17,,P0015,8,125.99,Card,True,88.821959,24.501943,False,True,False
C8562,33.0,Female,118855.47,2025-05-13,P0054,-5,831.77,Cash,True,,,False,True,False
C9298,,Other,46752.84,2025-04-02,P0042,-5,115.14,Online Wallet,False,-35.326273,,False,True,False
C6424,,Other,101878.45,2025-04-17,P0065,-5,536.24,Online Wallet,True,,-2.482118,False,True,False
C1766,51.0,Male,32931.53,2025-05-14,P0094,-5,424.3,Card,True,75.075054,,False,True,False
C8287,55.0,Female,66031.29,2025-06-13,P0061,-5,536.44,Cash,True,,,False,True,False
C3240,,Female,90685.38,,P0086,8,848.14,Crypto,True,,,False,True,False
C2223,55.0,Female,112676.49,,P0048,-5,645.86,Card,False,,169.527912,False,True,False
C7144,,Male,67546.67,,P0032,7,686.65,Crypto,True,-81.089051,,False,True,False
C5923,49.0,Female,66660.55,,P0061,8,70.05,Cash,False,,,False,True,False
C2960,,Other,110847.97,,P0031,-5,258.34,Online Wallet,False,-30.860991,-40.56353,False,True,False
C7285,,Female,105630.22,,P0018,10,449.57,Card,False,-38.451218,41.146782,False,True,False
C1125,61.0,Other,107999.52,2025-04-20,P0031,9,375.37,Online Wallet,False,,,False,True,False
C1481,,Female,69712.14,,P0049,-5,961.01,Online Wallet,False,,,False,True,False
C5529,54.0,Other,81988.55,,P0054,-5,215.58,Card,True,,-177.284474,False,True,False
C1468,46.0,Other,30742.66,,P0076,7,741.21,Online Wallet,True,,,False,True,False
C2007,,Other,63897.8,2025-04-24,P0012,2,930.66,Card,True,41.756906,,False,True,False
C4735,69.0,Female,99828.57,2025-06-23,P0049,7,419.04,Crypto,True,,179.149921,False,True,False
C1984,29.0,Female,60859.12,,P0024,10,23.12,Online Wallet,True,,47.262143,False,True,False
C3695,38.0,Female,80881.09,2025-04-21,P0049,3,61.24,Card,False,,,False,True,False
C7241,,Other,43064.81,2025-06-27,P0075,-5,956.72,Online Wallet,True,,-69.978387,False,True,False
C4098,47.0,Other,21361.19,,P0051,8,299.69,Crypto,True,-32.208117,,False,True,False
C7518,,Other,77174.8,,P0021,7,545.16,Card,True,,-15.723703,False,True,False
C1853,23.0,Female,57888.3,2025-04-29,P0035,-5,729.97,Crypto,True,,,False,True,False
C9079,54.0,Female,38926.92,,P0041,9,547.43,Card,True,20.961854,-32.395101,False,True,False
C6441,58.0,Male,87265.43,2025-04-14,P0021,7,411.2,Crypto,False,,118.642205,False,True,False
C2692,57.0,Other,35288.0,2025-05-02,P0055,-5,967.12,Crypto,True,-56.195536,,False,True,False
C9341,,Male,45093.15,,P0054,-5,455.67,Crypto,True,,-9.908646,False,True,False
C5961,,Female,53837.22,2025-05-15,P0033,-5,619.95,Online Wallet,False,,,False,True,False
C1453,,Female,118374.37,,P0033,-5,531.25,Online Wallet,True,,-148.524303,False,True,False
C2245,21.0,Other,92459.8,,P0019,-5,657.83,Cash,True,53.750608,52.822012,False,True,False
C2105,41.0,Male,63303.73,,P0031,7,544.94,Online Wallet,True,,-37.039043,False,True,False
C8979,,Female,59589.96,2025-05-27,P0001,-5,197.71,Online Wallet,True,-18.755637,-107.802595,False,True,False
C5271,,Other,112207.8,2025-05-25,P0001,-5,52.34,Crypto,False,,137.976336,False,True,False
C1896,33.0,Other,105617.48,2025-04-29,P0001,-5,743.26,Online Wallet,True,,,False,True,False
C8119,,Other,89999.53,2025-06-22,P0077,-5,571.65,Online Wallet,True,,-110.529696,False,True,False
C5378,,Female,35191.92,2025-06-07,P0079,1,201.4,Card,False,,-127.64141,False,True,False
C3596,,Female,60425.93,2025-05-24,P0089,-5,940.13,Cash,True,0.944353,11.780016,False,True,False
C1880,,Male,70986.11,,P0076,1,167.73,Online Wallet,True,,,False,True,False
C6890,,Other,72779.06,2025-05-27,P0002,2,194.53,Cash,False,-57.794008,111.11939,False,True,False
C8885,44.0,Female,36929.55,,P0029,-5,771.31,Online Wallet,True,8.350641,85.647623,False,True,False
C7963,44.0,Other,104207.07,,P0051,6,88.47,Crypto,True,-55.150267,,False,True,False
C1276,23.0,Other,36910.65,2025-06-13,P0066,6,69.09,Cash,True,,-145.549706,False,True,False
C1734,,Other,46314.19,,P0008,4,878.59,Crypto,False,-66.798641,,False,True,False
C4348,65.0,Other,39691.49,2025-04-04,P0086,-5,732.01,Card,True,,157.738308,False,True,False
C9145,65.0,Other,23976.35,2025-05-27,P0086,-5,216.88,Crypto,False,,,False,True,False
C6910,32.0,Other,113031.09,2025-06-23,P0007,8,773.91,Online Wallet,True,0.676,-64.851431,False,True,False
C6219,66.0,Other,74151.46,,P0086,1,767.58,Crypto,False,-85.519148,,False,True,False
C8514,24.0,Other,106049.46,,P0048,10,528.58,Online Wallet,False,-69.422512,8.294353,False,True,False
C3291,19.0,Other,69040.64,2025-06-22,P0057,5,401.84,Cash,False,-40.943664,102.872915,False,True,False
C3519,,Female,86667.88,,P0033,1,769.14,Card,False,-52.521298,,False,True,False
C7936,64.0,Other,100583.1,2025-06-20,P0047,-5,186.74,Card,False,-19.324884,-40.954562,False,True,False
C3313,,Other,92203.26,,P0084,9,95.14,Card,True,-49.196449,,False,True,False
C6576,40.0,Other,75335.24,,P0078,-5,603.21,Crypto,False,70.556613,-63.484666,False,True,False
C5787,33.0,Female,32781.27,2025-04-29,P0013,3,252.07,Online Wallet,False,-86.991572,67.690192,False,True,False
C4185,,Male,99169.9,,P0059,7,52.98,Online Wallet,True,55.71379,,False,True,False
C8911,24.0,Male,33418.54,,P0095,-5,924.29,Crypto,True,78.761487,62.060167,False,True,False
C4545,,Other,25423.83,2025-05-08,P0027,8,178.52,Cash,True,,83.749968,False,True,False
C6197,,Male,108226.41,,P0070,1,512.83,Cash,True,-52.252504,,False,True,False
C3623,30.0,Other,99514.74,,P0091,9,848.93,Online Wallet,False,-84.628815,,False,True,False
C3456,63.0,Male,58999.09,,P0072,7,896.84,Crypto,False,56.537731,,False,True,False
C9309,41.0,Male,42429.15,2025-06-25,P0070,3,21.07,Card,True,70.861703,,False,True,False
C8703,27.0,Other,27504.28,,P0075,-5,66.45,Crypto,True,,120.871089,False,True,False
C8148,19.0,Other,85772.63,,P0030,2,879.8,Cash,True,-47.577434,,False,True,False
C3754,66.0,Female,45692.96,,P0033,5,997.23,Cash,True,,,False,True,False
C6392,,Other,89158.44,2025-05-26,P0045,10,764.86,Crypto,True,,141.767757,False,True,False
C3663,,Other,28940.34,2025-04-23,P0065,-5,215.69,Card,True,-45.015331,,False,True,False
C9181,19.0,Other,118644.8,2025-04-29,P0029,5,572.61,Crypto,True,,,False,True,False
C7118,,Female,45566.8,2025-06-03,P0035,-5,231.49,Crypto,False,-86.781116,,False,True,False
C7192,,Male,76763.4,2025-04-05,P0066,-5,91.59,Cash,False,12.38483,,False,True,False
C9722,,Other,109892.86,,P0047,8,535.58,Cash,False,-35.095691,129.415657,False,True,False
C5100,,Male,48639.94,2025-05-27,P0002,-5,663.82,Crypto,True,,117.17438,False,True,False
C6390,,Female,35420.31,2025-04-01,P0030,-5,256.92,Card,True,80.838239,,False,True,False
C6377,,Other,100471.38,,P0030,-5,65.83,Cash,True,-12.832199,-125.301453,False,True,False
C2448,,Other,117325.47,2025-05-26,P0002,-5,29.52,Card,False,-33.417577,,False,True,False
C6298,47.0,Other,74299.36,,P0082,-5,192.56,Card,True,73.03648,,False,True,False
C9190,,Female,27104.26,,P0043,1,579.24,Card,True,-36.313651,,False,True,False
C7799,,Male,22528.19,2025-05-22,P0051,7,136.43,Cash,True,-34.629467,,False,True,False
C4056,,Female,38908.57,,P0009,-5,121.92,Cash,False,31.848404,72.85297,False,True,False
C5752,27.0,Other,26594.52,,P0037,-5,301.1,Online Wallet,True,73.803293,-53.914246,False,True,False
C1452,58.0,Other,54681.23,,P0071,2,130.44,Crypto,True,,-118.381382,False,True,False
C9105,63.0,Female,63584.88,2025-05-25,P0045,7,372.96,Crypto,True,-12.928831,123.892057,False,True,False
C4206,,Other,61992.13,2025-05-10,P0055,9,815.01,Cash,True,-19.278947,,False,True,False
